STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
NAHARPOLY,Nahar Poly Films Limited,438,6771.0,0.3,257.73,NO TREND,DECREASING,56.88,1.18,11.36,0.52,STAY,BUY,BUY,0.74,BUY,False,False,STAY,0.5,-0.85,0.0,,0,['HARAMI'],0
NAHARSPING,Nahar Spinning Mills Limited,968,21979.0,0.67,238.5,DECREASING,INCREASING,32.89,0.91,11.83,3.53,BUY,SELL,SELL,0.76,STRONG SELL,False,False,STAY,-0.14,-0.52,0.0,,0,,-100
NAKODA,Nakoda Limited,0,0.0,,0.1,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
NAM-INDIA,Nippon Life India Asset Management Limited,29682,623463.0,1.15,679.2,NO TREND,INCREASING,50.73,1.24,25.37,4.11,STAY,BUY,SELL,0.07,STAY,False,False,STAY,0.15,0.53,0.0,,-100,,0
NARMADA,Narmada Agrobase Limited,27,86904.0,0.38,15.82,NO TREND,DECREASING,45.61,-1.41,0.82,1.32,STAY,BUY,BUY,0.09,STAY,False,False,STAY,-0.4,-2.29,0.0,,-100,,0
NATCOPHARM,Natco Pharma Limited,17298,360790.0,0.54,1357.6,NO TREND,INCREASING,40.28,-2.95,43.68,1.82,STAY,BUY,SELL,0.08,STAY,False,False,STAY,-0.06,-1.61,0.0,,0,,-100
NATHBIOGEN,Nath Bio-Genes (India) Limited,330,9464.0,0.65,173.62,DECREASING,INCREASING,24.25,3.05,7.55,-0.88,BUY,SELL,SELL,0.86,STRONG SELL,False,False,STAY,-0.11,-1.02,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,,-100
NATIONALUM,National Aluminium Company Limited,28017,35563614.0,0.63,256.85,INCREASING,INCREASING,68.55,3.78,11.09,-0.14,STAY,BUY,BUY,0.91,STRONG BUY,False,True,STAY,0.45,2.97,0.0,,0,,0
NAUKRI,Info Edge (India) Limited,72351,986863.0,2.79,7999.95,DECREASING,INCREASING,52.33,12.22,273.37,-6.78,STAY,BUY,STRONG BUY,0.12,STAY,False,False,STAY,-0.01,3.9,0.91,,0,,0
NAVA,NAVA LIMITED,7046,69907.0,0.35,928.1,DECREASING,INCREASING,38.88,-1.15,39.59,1.62,BUY,SELL,SELL,0.03,STRONG SELL,False,False,STAY,-0.59,-1.06,0.0,,0,,0
NAVINFLUOR,Navin Fluorine International Limited,15433,82703.0,0.96,3326.9,NO TREND,DECREASING,47.67,4.11,105.19,2.12,STAY,BUY,SELL,0.07,STAY,False,False,STAY,0.19,2.05,0.0,,0,['ENGULFING'],100
NAVKARCORP,Navkar Corporation Limited,1381,998294.0,1.61,138.22,NO TREND,INCREASING,57.02,1.57,7.25,-1.09,STAY,BUY,BUY,0.12,STAY,False,True,STAY,0.15,0.46,0.0,['SPINNINGTOP'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
NAVNETEDUL,Navneet Education Limited,3116,75834.0,0.79,136.6,DECREASING,INCREASING,41.88,1.33,4.28,3.32,STAY,BUY,SELL,0.31,STAY,False,False,STAY,-0.11,-1.12,0.0,,0,['HARAMI'],100
NAZARA,Nazara Technologies Limited,4922,464877.0,1.4,920.05,NO TREND,INCREASING,48.82,3.22,36.87,2.15,STAY,BUY,STRONG BUY,0.2,STAY,False,False,STAY,-0.39,0.94,0.0,,0,['HARAMI'],100
NBCC,NBCC (India) Limited,21402,4916185.0,0.75,89.13,DECREASING,INCREASING,27.7,2.43,3.82,2.8,BUY,SELL,SELL,0.32,STRONG SELL,False,False,STAY,-0.35,1.0,0.0,,0,,0
NBIFIN,N. B. I. Industrial Finance Company Limited,439,5563.0,2.78,2577.1,NO TREND,INCREASING,59.0,-2.86,125.6,-0.21,STAY,SELL,BUY,0.47,STAY,False,False,STAY,0.5,-0.41,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI']",0
NCC,NCC Limited,14588,3029012.0,1.35,283.8,NO TREND,INCREASING,42.97,9.45,12.06,-3.02,STAY,SELL,SELL,0.0,STRONG SELL,False,False,BUY,0.28,3.58,0.0,,-100,,0
NCLIND,NCL Industries Limited,835,140921.0,1.03,216.32,NO TREND,INCREASING,57.39,3.05,7.87,-2.07,STAY,BUY,BUY,0.49,STAY,False,True,STAY,0.06,2.52,0.0,,0,,0
NDGL,Naga Dhunseri Group Limited,213,272.0,0.87,5144.9,DECREASING,INCREASING,48.88,-4.21,317.64,0.19,STAY,SELL,SELL,0.0,STAY,False,False,STAY,0.38,-1.11,0.0,['INVERTEDHAMMER'],100,,0
NDL,Nandan Denim Limited,465,765639.0,1.27,4.91,NO TREND,INCREASING,29.7,-1.71,0.22,3.8,BUY,SELL,SELL,0.03,BUY,False,True,STAY,0.09,0.0,-2.24,['DOJI'],100,['DOJI'],100
NDLVENTURE,NDL Ventures Limited,309,13253.0,0.92,109.18,NO TREND,DECREASING,49.1,1.77,6.16,3.56,STAY,BUY,SELL,0.11,STAY,False,True,STAY,0.46,1.08,0.0,['SPINNINGTOP'],100,,0
NDRAUTO,Ndr Auto Components Limited,1048,15446.0,1.03,651.45,DECREASING,INCREASING,30.89,5.05,41.21,2.75,BUY,SELL,SELL,0.77,SELL,False,False,STAY,0.23,1.79,0.0,,0,,0
NDTV,New Delhi Television Limited,1357,588221.0,0.97,169.39,DECREASING,DECREASING,44.28,2.37,8.67,-0.03,STAY,BUY,STRONG BUY,0.05,STAY,False,True,STAY,0.14,2.02,0.0,,0,,0
NECCLTD,North Eastern Carrying Corporation Limited,216,172599.0,0.91,31.08,INCREASING,INCREASING,45.25,0.05,2.21,-0.28,STAY,SELL,SELL,0.56,STAY,False,False,STAY,0.81,0.03,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
NECLIFE,Nectar Lifesciences Limited,676,2475288.0,1.41,33.59,DECREASING,INCREASING,34.44,-2.35,1.22,3.34,BUY,BUY,SELL,0.1,STAY,False,True,STAY,-0.26,0.0,-2.05,['DOJI'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
NELCAST,Nelcast Limited,1117,66364.0,0.82,110.81,DECREASING,INCREASING,37.44,-2.12,5.18,0.7,BUY,SELL,SELL,0.47,STRONG SELL,False,False,STAY,-0.24,-1.98,0.0,,0,,-100
NELCO,NELCO Limited,1583,128844.0,0.94,960.55,DECREASING,INCREASING,51.78,3.81,47.76,0.86,STAY,BUY,BUY,0.18,STAY,False,True,STAY,0.13,2.51,0.0,,0,,0
NEOGEN,Neogen Chemicals Limited,3155,20284.0,0.55,1940.95,NO TREND,INCREASING,41.73,0.52,120.46,3.44,STAY,SELL,SELL,0.03,STAY,False,True,STAY,0.41,1.36,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
NESCO,Nesco Limited,5853,66713.0,0.76,989.75,INCREASING,INCREASING,52.2,-1.55,35.54,2.86,STAY,BUY,BUY,0.25,STAY,False,False,STAY,0.32,-0.67,0.0,,-100,,0
NESTLEIND,Nestle India Limited,252835,771750.0,0.91,2247.3,DECREASING,INCREASING,36.06,8.67,44.35,-0.75,BUY,BUY,SELL,0.18,STRONG SELL,False,False,STAY,0.02,1.49,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
NETWEB,Netweb Technologies India Limited,9061,92109.0,0.47,2795.45,INCREASING,INCREASING,59.51,-0.44,121.21,4.01,STAY,SELL,BUY,0.09,STAY,False,False,STAY,0.35,-0.6,0.0,,0,,0
NETWORK18,Network18 Media & Investments Limited,9024,7456316.0,1.15,79.56,NO TREND,INCREASING,47.73,-7.98,3.93,-2.5,STAY,BUY,STRONG SELL,0.02,STAY,False,False,STAY,0.37,-2.58,-7.95,,0,,0
NEULANDLAB,Neuland Laboratories Limited,8111,10814.0,0.33,14904.95,NO TREND,INCREASING,56.35,0.82,1019.55,5.21,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.22,0.91,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",300,,0
NEWGEN,Newgen Software Technologies Limited,11143,192731.0,0.34,1081.7,DECREASING,INCREASING,35.11,-1.33,64.16,3.91,BUY,SELL,SELL,0.79,SELL,False,False,STAY,-0.08,-1.65,0.0,,-100,,0
NEWJAISA,Newjaisa Technologies Limited,297,3000.0,0.06,83.45,DECREASING,DECREASING,38.36,-3.75,3.86,2.61,BUY,SELL,SELL,0.12,STAY,False,False,STAY,0.12,-2.97,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300,,-100
NEXTMEDIA,Next Mediaworks Limited,43,122465.0,1.2,10.58,INCREASING,INCREASING,83.13,9.42,0.71,-11.39,SELL,BUY,BUY,1.0,BUY,False,False,STAY,0.65,0.09,16.56,,0,['DOJI'],0
NFL,National Fertilizers Limited,4297,1827550.0,1.29,108.36,DECREASING,INCREASING,40.24,7.41,4.96,-1.05,STAY,SELL,SELL,0.24,STAY,False,False,STAY,0.25,2.96,0.0,,0,,0
NGIL,Nakoda Group of Industries Limited,63,20542.0,0.57,36.05,DECREASING,DECREASING,32.3,1.4,1.97,2.34,BUY,BUY,SELL,0.61,STAY,False,False,STAY,0.11,-1.23,0.0,,0,['HARAMI'],100
NGLFINE,NGL Fine-Chem Limited,1293,1581.0,0.53,1791.5,DECREASING,INCREASING,33.94,-0.32,89.77,4.99,BUY,SELL,SELL,0.8,STRONG SELL,False,False,STAY,-0.34,-0.48,0.0,['HAMMER'],100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
NH,Narayana Hrudayalaya Ltd.,26235,168063.0,0.52,1272.2,NO TREND,INCREASING,55.57,2.94,33.24,-0.06,STAY,SELL,BUY,0.08,STAY,False,False,STAY,0.37,1.29,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,['ENGULFING'],100
NHPC,NHPC Limited,90103,13601275.0,0.89,79.16,DECREASING,INCREASING,36.54,-0.45,2.56,2.65,BUY,BUY,SELL,0.28,STRONG SELL,False,False,STAY,-0.38,-1.05,0.0,,-100,,0
NIACL,The New India Assurance Company Limited,37426,644921.0,0.9,174.94,DECREASING,INCREASING,33.18,6.28,7.33,1.56,BUY,SELL,SELL,0.81,STRONG SELL,False,False,STAY,0.09,1.49,0.0,,0,['HARAMI'],100
NIBL,NRB Industrial Bearings Limited,80,6233.0,0.78,26.27,DECREASING,INCREASING,33.25,-0.84,1.99,-1.18,BUY,SELL,SELL,0.35,STRONG SELL,False,False,STAY,0.21,-0.87,0.0,,0,,-200
NIDAN,Nidan Laboratories and Healthcare Limited,37,21000.0,1.81,28.8,DECREASING,DECREASING,40.22,-5.85,1.09,-5.71,STAY,SELL,SELL,0.11,STAY,False,False,STAY,-0.12,-0.69,-6.79,['HARAMI'],100,,0
NIITLTD,NIIT Limited,1426,7971239.0,2.06,191.71,INCREASING,DECREASING,60.16,1.18,12.1,-1.97,STAY,BUY,BUY,0.7,STAY,False,True,STAY,0.73,0.37,0.0,['GAPSIDESIDEWHITE'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
NIITMTS,NIIT Learning Systems Limited,6858,75321.0,1.03,428.7,DECREASING,INCREASING,37.83,-2.15,21.01,2.75,BUY,SELL,SELL,0.62,STAY,False,False,STAY,0.13,-1.58,0.0,,-100,,0
NILAINFRA,Nila Infrastructures Limited,405,381353.0,0.65,10.96,DECREASING,INCREASING,30.45,2.8,0.74,3.74,BUY,SELL,SELL,0.28,STRONG SELL,False,False,STAY,0.39,1.39,0.0,,0,,0
NILASPACES,Nila Spaces Limited,218,159669.0,0.86,12.55,INCREASING,INCREASING,57.88,2.99,0.36,-2.1,STAY,SELL,STRONG BUY,0.02,STRONG BUY,False,True,STAY,-0.23,3.72,0.0,['DOJI'],0,,0
NILKAMAL,Nilkamal Limited,2545,4600.0,0.88,1813.4,NO TREND,DECREASING,32.2,-0.1,51.51,1.87,BUY,BUY,SELL,0.62,BUY,False,False,STAY,0.31,-0.64,0.0,['SPINNINGTOP'],100,,-100
NINSYS,NINtec Systems Limited,908,6247.0,0.88,544.3,NO TREND,INCREASING,41.72,2.38,34.31,3.44,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.19,1.19,0.0,,0,,0
NIPPOBATRY,Indo-National Limited,413,2983.0,0.63,510.2,DECREASING,INCREASING,32.58,2.29,21.34,0.1,BUY,SELL,SELL,0.09,STRONG SELL,False,False,STAY,-0.14,-1.32,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,,0
NIRAJ,Niraj Cement Structurals Limited,148,13417.0,0.39,63.27,DECREASING,INCREASING,57.41,0.82,3.3,-0.24,STAY,SELL,BUY,0.41,BUY,False,False,STAY,0.58,2.79,0.0,,-100,,0
NIRAJISPAT,Niraj Ispat Industries Limited,11,0.0,,214.42,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
NIRMAN,Nirman Agri Genetics Limited,105,14400.0,0.45,402.8,INCREASING,INCREASING,69.14,-4.47,18.32,4.25,STAY,BUY,BUY,0.97,SELL,False,True,STAY,0.36,0.0,-2.04,['DOJI'],100,['DOJI'],0
NITCO,Nitco Limited,402,89302.0,0.46,118.32,INCREASING,INCREASING,61.51,2.18,4.62,3.83,STAY,BUY,BUY,0.0,STAY,False,True,STAY,-0.16,0.0,1.12,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,['DOJI'],100
NITINFIRE,Nitin Fire Protection Industries Limited,0,0.0,,1.85,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
NITINSPIN,Nitin Spinners Limited,1826,145590.0,1.08,376.85,DECREASING,INCREASING,42.92,8.26,19.23,-1.07,STAY,SELL,SELL,0.28,STRONG SELL,False,False,BUY,0.04,4.43,0.0,,0,"['ENGULFING', 'MORNINGSTAR']",200
NITIRAJ,Nitiraj Engineers Limited,177,8229.0,0.4,216.05,DECREASING,INCREASING,40.14,1.82,17.42,4.6,STAY,SELL,SELL,0.99,STRONG SELL,False,False,STAY,-0.14,0.49,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",400
NKIND,NK Industries Limited,33,437.0,0.68,51.43,INCREASING,INCREASING,58.64,7.46,2.53,0.23,STAY,BUY,BUY,0.61,STAY,False,False,STAY,0.14,0.86,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,0
NLCINDIA,NLC India Limited,31629,5217241.0,1.73,261.35,DECREASING,INCREASING,54.83,5.84,10.21,-3.01,STAY,STRONG BUY,BUY,0.0,STRONG SELL,False,True,STAY,-0.05,2.09,0.0,,0,,0
NMDC,NMDC Limited,59124,8455131.0,0.77,220.77,NO TREND,INCREASING,45.18,3.2,8.09,3.25,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.29,0.81,0.0,,0,['HARAMI'],100
NOCIL,NOCIL Limited,4167,172555.0,0.59,259.05,DECREASING,INCREASING,39.51,1.48,9.79,3.02,BUY,SELL,SELL,0.68,SELL,False,False,STAY,0.51,0.47,0.0,,0,['SPINNINGTOP'],100
NOIDATOLL,Noida Toll Bridge Company Limited,138,47676.0,0.51,15.55,INCREASING,INCREASING,50.95,8.42,0.68,-6.47,STAY,SELL,STRONG BUY,0.76,STAY,False,False,STAY,0.43,5.42,0.0,,0,['ENGULFING'],100
NORBTEAEXP,Norben Tea & Exports Limited,15,6048.0,1.27,15.35,DECREASING,INCREASING,29.32,-1.78,0.4,1.58,BUY,SELL,SELL,0.17,STRONG SELL,False,True,STAY,-0.25,0.13,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",300,,0
NOVAAGRI,Nova Agritech Limited,467,89317.0,0.68,59.07,DECREASING,INCREASING,39.36,0.51,2.9,4.8,BUY,SELL,SELL,0.01,STAY,False,False,STAY,-0.1,-1.06,0.0,,0,['HARAMI'],100
NPST,Network People Services Technologies Limited,2207,14300.0,0.78,2984.3,INCREASING,INCREASING,51.55,-1.04,144.19,-2.49,STAY,SELL,SELL,0.3,SELL,False,False,STAY,-0.13,-2.15,0.0,,0,['HAMMER'],100
NRAIL,N R Agarwal Industries Limited,735,10118.0,0.83,341.2,DECREASING,INCREASING,43.66,6.03,14.68,0.88,STAY,BUY,SELL,0.01,STAY,False,False,STAY,-0.14,0.4,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
NRBBEARING,NRB Bearing Limited,2598,86821.0,0.61,281.55,NO TREND,INCREASING,51.46,2.19,10.47,2.04,STAY,BUY,BUY,0.52,STAY,False,False,STAY,0.28,0.99,0.0,,-100,['HARAMI'],100
NRL,Nupur Recyclers Limited,622,32854.0,0.59,103.73,DECREASING,INCREASING,34.62,1.75,7.71,4.2,BUY,SELL,SELL,0.73,STAY,False,False,STAY,0.57,0.95,0.0,,0,['HARAMI'],100
NSIL,Nalwa Sons Investments Limited,1717,36418.0,0.35,9022.05,INCREASING,INCREASING,70.46,0.5,636.17,-0.3,SELL,BUY,BUY,0.79,STRONG BUY,False,False,STAY,0.48,0.23,0.0,,-200,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
NSLNISP,NMDC Steel Limited,16030,1911875.0,0.57,44.65,DECREASING,INCREASING,36.56,-0.46,1.51,3.81,BUY,SELL,SELL,0.53,STRONG SELL,False,False,STAY,-0.38,-0.78,0.0,,0,,0
NTL,Neueon Towers Limited,22,70401.0,2.82,4.75,NO TREND,NO TREND,90.83,1.7,0.1,-8.59,SELL,BUY,BUY,0.99,STRONG BUY,True,True,STAY,0.21,0.0,4.63,['DOJI'],100,['DOJI'],100
NTPC,NTPC Limited,325614,15945490.0,0.93,365.45,DECREASING,INCREASING,30.11,9.13,11.11,-0.2,BUY,SELL,SELL,1.0,SELL,False,False,STAY,-0.5,2.35,0.0,,0,,-100
NUCLEUS,Nucleus Software Exports Limited,3172,26580.0,1.16,1050.05,DECREASING,INCREASING,26.25,-0.47,40.83,3.51,BUY,SELL,SELL,0.97,STRONG SELL,False,False,STAY,0.15,-1.18,0.0,,0,,0
NURECA,Nureca Limited,255,5223.0,0.57,274.25,DECREASING,DECREASING,37.92,0.15,12.29,2.78,BUY,BUY,SELL,0.47,SELL,False,False,STAY,0.22,-0.15,0.0,['HAMMER'],100,"['DOJI', 'LONGLEGGEDDOJI']",0
NUTEK,Nu Tek India Limited,0,0.0,,0.35,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
NUVAMA,Nuvama Wealth Management Limited,16491,42184.0,0.53,6485.1,NO TREND,INCREASING,47.14,0.21,314.67,4.63,STAY,SELL,SELL,0.19,STAY,False,False,STAY,0.16,-0.23,0.0,['SPINNINGTOP'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",100
NUVOCO,Nuvoco Vistas Corporation Limited,10936,117276.0,1.37,338.05,DECREASING,DECREASING,42.56,3.08,9.79,-2.48,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.31,0.91,0.0,"['HAMMER', 'TASUKIGAP']",200,,0
NYKAA,FSN E-Commerce Ventures Limited,46239,2406663.0,0.4,169.4,DECREASING,INCREASING,31.01,3.11,7.23,3.23,BUY,SELL,SELL,0.65,STRONG SELL,False,False,STAY,-0.19,-0.35,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
OAL,Oriental Aromatics Limited,1003,24897.0,0.42,538.6,NO TREND,INCREASING,48.95,-1.43,35.89,5.07,STAY,BUY,SELL,0.16,STAY,False,False,STAY,0.38,-1.3,0.0,,0,,0
OBCL,Orissa Bengal Carrier Limited,99,11870.0,0.53,56.31,DECREASING,DECREASING,45.12,-5.99,1.84,1.04,STAY,BUY,STRONG SELL,0.03,STAY,False,False,STAY,-0.12,-1.9,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,-100
OBEROIRLTY,Oberoi Realty Limited,53662,630395.0,0.5,1941.85,NO TREND,INCREASING,50.52,2.6,69.81,-0.1,STAY,BUY,SELL,0.47,STAY,False,False,STAY,0.23,0.69,0.0,,0,['SPINNINGTOP'],100
OCCL,Oriental Carbon & Chemicals Limited,657,17809.0,0.62,229.4,DECREASING,DECREASING,33.88,-0.18,14.95,3.22,BUY,SELL,SELL,0.83,STRONG SELL,False,False,STAY,-0.01,-0.07,0.0,['TASUKIGAP'],100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
OFSS,Oracle Financial Services Software Limited,76039,146973.0,1.13,11516.4,NO TREND,INCREASING,51.85,7.35,446.61,-0.18,STAY,BUY,STRONG BUY,0.27,STAY,False,False,STAY,-0.17,2.37,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
OIL,Oil India Limited,65091,1955994.0,1.3,507.15,DECREASING,INCREASING,46.68,9.02,21.37,-0.77,STAY,BUY,STRONG BUY,0.12,STAY,False,True,STAY,0.26,4.03,0.0,,0,,0
OILCOUNTUB,Oil Country Tubular Limited,154,45448.0,0.89,60.32,INCREASING,INCREASING,66.53,4.59,2.03,-3.24,STAY,STRONG BUY,BUY,0.76,STRONG BUY,False,True,STAY,0.65,1.38,0.0,,0,,0
OLECTRA,Olectra Greentech Limited,15501,375809.0,0.94,1389.55,DECREASING,INCREASING,25.26,-2.77,57.03,1.68,BUY,SELL,SELL,0.96,SELL,False,False,STAY,0.28,-2.56,0.0,,0,,0
OLIL,Oneclick Logistics India Limited,23,13200.0,0.51,96.9,INCREASING,INCREASING,58.81,-6.85,3.76,-0.68,STAY,BUY,STRONG SELL,0.21,STAY,False,False,STAY,0.41,-4.06,0.0,,0,,-200
OMAXAUTO,Omax Autos Limited,219,11282.0,0.54,111.95,DECREASING,INCREASING,42.56,2.62,6.98,3.79,STAY,BUY,SELL,0.04,STAY,False,False,STAY,0.34,-0.65,0.0,,-100,['HARAMI'],100
OMAXE,Omaxe Limited,1656,104862.0,0.72,101.42,DECREASING,INCREASING,27.55,3.23,5.34,0.68,BUY,BUY,SELL,0.95,STRONG SELL,False,False,STAY,0.25,2.34,0.0,,-100,,0
OMFURN,Omfurn India Limited,62,21600.0,0.33,78.4,INCREASING,INCREASING,66.36,-2.45,3.44,0.98,STAY,BUY,BUY,0.92,BUY,False,False,STAY,0.62,1.82,0.0,,-200,,0
OMINFRAL,OM INFRA LIMITED,1227,308421.0,1.0,131.74,DECREASING,INCREASING,31.9,6.01,9.96,-1.07,BUY,SELL,SELL,0.88,STRONG SELL,False,False,STAY,-0.78,2.36,0.0,,-100,"['HARAMI', 'SPINNINGTOP']",200
OMKARCHEM,Omkar Speciality Chemicals Limited,11,0.0,0.0,9.63,NO TREND,DECREASING,47.97,0.0,0.4,7.69,STAY,BUY,BUY,0.16,STAY,False,False,STAY,-0.13,0.0,0.0,['DOJI'],100,['DOJI'],100
ONDOOR,On Door Concepts Limited,155,11100.0,1.59,379.6,DECREASING,INCREASING,40.29,4.38,30.74,-3.28,STAY,BUY,SELL,0.45,STAY,False,False,STAY,0.2,7.07,0.0,,0,,0
ONELIFECAP,Onelife Capital Advisors Limited,40,50502.0,0.7,15.0,NO TREND,INCREASING,39.22,-2.43,1.1,-0.69,BUY,SELL,SELL,0.0,SELL,False,False,STAY,0.22,-3.04,0.0,"['ENGULFING', 'MARUBOZU']",200,,0
ONEPOINT,One Point One Solutions Limited,1038,376999.0,0.6,63.03,NO TREND,INCREASING,42.28,4.35,2.77,3.03,STAY,BUY,SELL,0.03,STAY,False,False,STAY,0.14,1.33,0.0,,0,['HARAMI'],100
ONGC,Oil & Natural Gas Corporation Limited,337214,9629434.0,0.68,245.6,DECREASING,INCREASING,26.15,6.1,6.62,2.11,BUY,SELL,SELL,0.84,STRONG SELL,False,False,BUY,-0.22,0.33,0.0,,0,"['HARAMI', 'SPINNINGTOP']",200
ONMOBILE,OnMobile Global Limited,637,254035.0,0.71,74.26,DECREASING,NO TREND,32.09,0.43,4.71,5.58,BUY,BUY,SELL,0.12,STAY,False,False,STAY,0.7,-1.25,0.0,,0,['HARAMI'],100
ONWARDTEC,Onward Technologies Limited,996,48461.0,1.02,317.45,DECREASING,INCREASING,32.45,0.0,15.69,1.05,BUY,SELL,SELL,0.68,STRONG SELL,False,True,STAY,0.08,0.0,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
OPAL,Opal Luxury Time Products Limited,0,0.0,,43.0,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
OPTIEMUS,Optiemus Infracom Limited,2158,135167.0,1.32,638.75,DECREASING,INCREASING,43.04,7.4,35.2,-1.1,STAY,BUY,SELL,0.35,STAY,False,True,BUY,0.01,5.28,0.0,,0,,0
OPTOCIRCUI,Opto Circuits (India) Limited,0,0.0,,1.8,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ORBTEXP,Orbit Exports Limited,381,14188.0,0.83,175.52,DECREASING,INCREASING,48.95,3.22,8.36,2.77,STAY,BUY,SELL,0.08,STAY,False,False,STAY,0.39,1.49,0.0,,0,,0
ORCHPHARMA,Orchid Pharma Limited,5299,86368.0,1.19,1458.35,INCREASING,INCREASING,53.34,-2.52,65.39,-3.49,STAY,BUY,BUY,0.65,STAY,False,False,STAY,0.4,-2.13,0.0,,0,,-100
ORIANA,Oriana Power Limited,1423,72825.0,0.87,2193.0,INCREASING,INCREASING,46.06,-5.02,133.32,1.09,STAY,SELL,STRONG SELL,0.63,STRONG BUY,False,False,STAY,0.62,-3.69,0.0,,-100,,0
ORICONENT,Oricon Enterprises Limited,570,777929.0,0.79,27.71,DECREASING,INCREASING,21.08,0.22,1.94,-0.64,BUY,SELL,SELL,0.97,STRONG SELL,False,False,STAY,-0.62,-1.91,0.0,,0,['HARAMI'],100
ORIENTALTL,Oriental Trimex Limited,24,7782.0,0.55,9.21,DECREASING,INCREASING,24.35,-1.2,0.26,2.08,BUY,SELL,SELL,0.45,STRONG SELL,False,False,STAY,0.23,-1.5,-3.69,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,,-100
ORIENTBELL,Orient Bell Limited,506,8797.0,0.6,324.15,DECREASING,DECREASING,47.48,-1.09,14.22,2.04,STAY,BUY,STRONG SELL,0.2,STAY,False,False,STAY,-0.39,-1.74,0.0,,0,,0
